X,norm_foldChange,LOGFC,pvalue,pvalue.adj.FDR,STATE
Gm33056,5.477346278,2.453477091,0.530556171,0.677994145,NA
Gm29100,5.477346278,2.453477091,0.530556498,0.677994145,NA
Tspan2os,5.477346278,2.453477091,0.530558272,0.677994145,NA
Myrfl,5.477346278,2.453477091,0.530561081,0.677994145,NA
Tnfsf15,5.477346278,2.453477091,0.53056269,0.677994145,NA
Kcne2,5.477346278,2.453477091,0.53056295,0.677994145,NA
Gm525,5.477346278,2.453477091,0.530564531,0.677994145,NA
Krt28,5.477346278,2.453477091,0.530568868,0.677994145,NA
Bcl2a1b,5.477346278,2.453477091,0.530569561,0.677994145,NA
Adamts13,5.477346278,2.453477091,0.39223351,0.536734533,NA
Gna15,5.477346278,2.453477091,0.392245714,0.536734533,NA
Sftpc,5.477346278,2.453477091,0.392274696,0.536734533,NA
Gm9796,5.477346278,2.453477091,0.264981984,0.388606203,NA
Rbp7,5.477346278,2.453477091,0.227362614,0.338886065,NA
Fam183b,5.477346278,2.453477091,0.220054335,0.332668767,NA
Gm14434,5.477346278,2.453477091,0.214579017,0.325695297,NA
Redrum,5.477346278,2.453477091,0.14231885,0.224721146,NA
Gm20683,5.477346278,2.453477091,0.032875903,0.058324222,NA
D730048I06Rik,5.477346278,2.453477091,0.029257626,0.05242212,NA
Vav1,5.020900755,2.327946208,0.288258466,0.419138697,NA
Miox,5.020900755,2.327946208,0.288236882,0.419138111,NA
Gm13523,4.92961165,2.301473997,0.087396827,0.144105359,NA
Tcl1b3,4.792677994,2.260832013,0.384515593,0.5273101,NA
Ngf,4.792677994,2.260832013,0.384525157,0.5273101,NA
2010009K17Rik,4.792677994,2.260832013,0.38452654,0.5273101,NA
Clec4n,4.792677994,2.260832013,0.384528971,0.5273101,NA
Ece2,4.792677994,2.260832013,0.384529071,0.5273101,NA
Pld4,4.792677994,2.260832013,0.384531549,0.5273101,NA
Stk32b,4.792677994,2.260832013,0.229891986,0.342243651,NA
1700011I03Rik,4.792677994,2.260832013,0.088511884,0.145846711,NA
Gm5868,4.792677994,2.260832013,0.051376223,0.088634062,NA
Gm49373,4.792677994,2.260832013,0.03888893,0.068267373,NA
Gm11734,4.655744337,2.219011837,0.141581168,0.223717013,NA
Tbx1,4.564455232,2.190442685,0.416088405,0.564884742,NA
Ttc30a2,4.450343851,2.153916809,0.189316425,0.290830946,NA
Oas1g,4.381877023,2.131548996,0.216718231,0.328564232,NA
Gm14493,4.381877023,2.131548996,0.216668421,0.328539059,NA
D6Ertd474e,4.108009709,2.038439591,0.683329649,0.8200998,NA
Gm43568,4.108009709,2.038439591,0.683331683,0.8200998,NA
Gm32569,4.108009709,2.038439591,0.68333262,0.8200998,NA
Dmrtc2,4.108009709,2.038439591,0.683333612,0.8200998,NA
Gm15290,4.108009709,2.038439591,0.620409831,0.765548341,NA
Gfra3,4.108009709,2.038439591,0.620424668,0.765548341,NA
Foxo6os,4.108009709,2.038439591,0.620428846,0.765548341,NA
Dsc3,4.108009709,2.038439591,0.620436497,0.765548341,NA
Naip1,4.108009709,2.038439591,0.62044145,0.765548341,NA
1700010H22Rik,4.108009709,2.038439591,0.620448569,0.765548341,NA
Aldh3b3,4.108009709,2.038439591,0.620449036,0.765548341,NA
Olfr873,4.108009709,2.038439591,0.620449795,0.765548341,NA
Hapln2,4.108009709,2.038439591,0.620452199,0.765548341,NA
Dnah5,4.108009709,2.038439591,0.62045835,0.765548341,NA
Ccdc184,4.108009709,2.038439591,0.620462418,0.765548341,NA
Pthlh,4.108009709,2.038439591,0.620463173,0.765548341,NA
Zic3,4.108009709,2.038439591,0.620466318,0.765548341,NA
Sla,4.108009709,2.038439591,0.620470199,0.765548341,NA
Sult6b1,4.108009709,2.038439591,0.454938086,0.606649747,NA
2410004I01Rik,4.108009709,2.038439591,0.454942345,0.606649747,NA
Hspb7,4.108009709,2.038439591,0.32835268,0.467663563,NA
St6gal2,4.108009709,2.038439591,0.314081545,0.452846731,NA
Baiap3,4.108009709,2.038439591,0.314101392,0.452846731,NA
Gm14705,4.108009709,2.038439591,0.314118366,0.452846731,NA
Adamts15,4.108009709,2.038439591,0.229653626,0.341970785,NA
Dnajb13,4.108009709,2.038439591,0.229685953,0.341970785,NA
5730437C11Rik,4.108009709,2.038439591,0.229691414,0.341970785,NA
Gm9970,4.108009709,2.038439591,0.19922534,0.304704826,NA
Gm12204,3.955861201,1.983991807,0.050954152,0.087974938,NA
Serpinf2,3.879786947,1.955977431,0.332235779,0.472561931,NA
Sash3,3.879786947,1.955977431,0.147463582,0.232066913,NA
Gm5128,3.834142395,1.938903918,0.335451321,0.476245569,NA
Erich6,3.803712693,1.927408279,0.081571302,0.135652821,NA
Tat,3.765675566,1.912908709,0.402399467,0.548851296,NA
Slc30a10,3.765675566,1.912908709,0.402402193,0.548851296,NA
Rxfp2,3.765675566,1.912908709,0.309110023,0.446309312,NA
Gm13010,3.765675566,1.912908709,0.159401678,0.248365386,NA
Pmaip1,3.765675566,1.912908709,0.051953359,0.089614111,NA
Ihh,3.68667538,1.882320389,0.037838464,0.066508042,NA
Stmn3,3.651564186,1.86851459,0.607595466,0.753620896,NA
E130218I03Rik,3.651564186,1.86851459,0.607597929,0.753620896,NA
S1pr4,3.651564186,1.86851459,0.607607798,0.753620896,NA
Cd70,3.651564186,1.86851459,0.607616105,0.753620896,NA
Gm29674,3.651564186,1.86851459,0.607617225,0.753620896,NA
1700030N03Rik,3.651564186,1.86851459,0.607626119,0.753620896,NA
Osm,3.651564186,1.86851459,0.607635865,0.753620896,NA
Asic5,3.651564186,1.86851459,0.607638482,0.753620896,NA
Ces1e,3.651564186,1.86851459,0.607640024,0.753620896,NA
Oosp1,3.651564186,1.86851459,0.607640147,0.753620896,NA
Gm31479,3.651564186,1.86851459,0.607642075,0.753620896,NA
Impg1,3.651564186,1.86851459,0.068227838,0.115243976,NA
Gm15687,3.610069138,1.852026467,0.060242671,0.1025592,NA
Cst13,3.581341797,1.840500214,0.042930949,0.07497949,NA
Pik3r6,3.521151179,1.81604717,0.257253086,0.378420943,NA
Tnfaip8l2,3.521151179,1.81604717,0.25727193,0.378420943,NA
Gm28800,3.499415678,1.807114045,0.182748861,0.281704017,NA
Gm11175,3.468985976,1.794514008,0.041981425,0.073437804,NA
Igfals,3.423341424,1.775405185,0.840562983,0.936165174,NA
Trbc1,3.423341424,1.775405185,0.840585477,0.936165174,NA
Gm42722,3.423341424,1.775405185,0.601056346,0.747939562,NA
Reg2,3.423341424,1.775405185,0.601069775,0.747939562,NA
Gjb1,3.423341424,1.775405185,0.601071104,0.747939562,NA
1700061H18Rik,3.423341424,1.775405185,0.601076954,0.747939562,NA
Tal2,3.423341424,1.775405185,0.601076967,0.747939562,NA
Zmynd10,3.423341424,1.775405185,0.601085009,0.747939562,NA
Thy1,3.423341424,1.775405185,0.601095757,0.747939562,NA
Pitx3,3.423341424,1.775405185,0.488555054,0.644232797,NA
Arhgap27os2,3.423341424,1.775405185,0.488579017,0.644232797,NA
Cabyr,3.423341424,1.775405185,0.485007874,0.640240116,NA
Plk5,3.423341424,1.775405185,0.485014467,0.640240116,NA
Bmp8b,3.423341424,1.775405185,0.485023985,0.640240116,NA
Gm3764,3.423341424,1.775405185,0.485064,0.640240116,NA
AC162305.1,3.423341424,1.775405185,0.485065687,0.640240116,NA
Tnr,3.423341424,1.775405185,0.461708364,0.613750174,NA
Rnase12,3.423341424,1.775405185,0.363608825,0.501504944,NA
Awat2,3.423341424,1.775405185,0.336313433,0.477298301,NA
Gm43391,3.423341424,1.775405185,0.292033914,0.424022011,NA
Cdhr5,3.423341424,1.775405185,0.292043718,0.424022011,NA
AL732309.1,3.423341424,1.775405185,0.292045481,0.424022011,NA
Olfr986,3.423341424,1.775405185,0.236752608,0.351300993,NA
Psg22,3.423341424,1.775405185,0.131367896,0.210503517,NA
Clec4a2,3.423341424,1.775405185,0.061340266,0.104269495,NA
Actg2,3.325531669,1.73358501,0.269280688,0.39444304,NA
Clec12a,3.325531669,1.73358501,0.269280929,0.39444304,NA
Gm33424,3.286407767,1.716511496,0.49147095,0.647700776,NA
Gm47710,3.286407767,1.716511496,0.080637991,0.134213522,NA
Ccdc88b,3.227721914,1.690516288,0.086330044,0.14258198,NA
Dcdc2c,3.221968399,1.687942344,0.035864678,0.063257889,NA
4930542C12Rik,3.195118662,1.675869512,0.701459104,0.837889216,NA
Krt24,3.195118662,1.675869512,0.665710377,0.802540683,NA
Gm10324,3.195118662,1.675869512,0.665711764,0.802540683,NA
Fam196a,3.195118662,1.675869512,0.665722801,0.802540683,NA
AC140300.1,3.195118662,1.675869512,0.665742132,0.802540683,NA
Serpina3f,3.195118662,1.675869512,0.504205183,0.66251142,NA
Brinp3,3.195118662,1.675869512,0.428523838,0.579843388,NA
Frmd3,3.129912159,1.646122169,0.379791141,0.521425595,NA
Gm26523,3.129912159,1.646122169,0.070609379,0.119013492,NA
Gm15915,3.112128567,1.637901662,0.18227893,0.281001517,NA
Sla2,3.103829558,1.634049336,0.076382524,0.127538383,NA
Ptchd1,3.081007282,1.623402092,0.677987303,0.814775304,NA
Fate1,3.081007282,1.623402092,0.475027461,0.629122974,NA
Gm16685,3.081007282,1.623402092,0.475046444,0.629122974,NA
Gm43400,3.081007282,1.623402092,0.475053339,0.629122974,NA
Gm11730,3.012540453,1.590980614,0.522111812,0.677994145,NA
Otor,3.012540453,1.590980614,0.360989077,0.498412773,NA
Pak7,3.012540453,1.590980614,0.078232743,0.130451633,NA
Gm42851,2.949340304,1.560392294,0.202276325,0.308885292,NA
Arc,2.934292649,1.553012764,0.516399242,0.675961381,NA
Krt76,2.934292649,1.553012764,0.287219681,0.41787391,NA
Scn1b,2.90984021,1.540939932,0.399290401,0.545133052,NA
Akr1c12,2.90984021,1.540939932,0.271963487,0.397901182,NA
1700058P15Rik,2.890821647,1.531479603,0.297932482,0.431714115,NA
Gm20635,2.890821647,1.531479603,0.297829856,0.431597012,NA
Gm21083,2.875606796,1.523866418,0.291113924,0.422855637,NA
Them5,2.738673139,1.453477091,0.866498948,0.953165791,NA
Eif4e1b,2.738673139,1.453477091,0.866502467,0.953165791,NA
Clec2i,2.738673139,1.453477091,0.866502488,0.953165791,NA
4930471G24Rik,2.738673139,1.453477091,0.866502816,0.953165791,NA
Mageb3,2.738673139,1.453477091,0.866504535,0.953165791,NA
Ccl3,2.738673139,1.453477091,0.866505065,0.953165791,NA
AC166344.1,2.738673139,1.453477091,0.866506069,0.953165791,NA
Myh1,2.738673139,1.453477091,0.86650767,0.953165791,NA
Alox15,2.738673139,1.453477091,0.866511404,0.953165791,NA
G630016G05Rik,2.738673139,1.453477091,0.866513628,0.953165791,NA
Abcc6,2.738673139,1.453477091,0.86651503,0.953165791,NA
Calcb,2.738673139,1.453477091,0.866515193,0.953165791,NA
Olfr1416,2.738673139,1.453477091,0.86651524,0.953165791,NA
Mypn,2.738673139,1.453477091,0.866516151,0.953165791,NA
Gpr132,2.738673139,1.453477091,0.866517999,0.953165791,NA
Gabrr1,2.738673139,1.453477091,0.866520135,0.953165791,NA
Olfr1152,2.738673139,1.453477091,0.866523181,0.953165791,NA
2310046K23Rik,2.738673139,1.453477091,0.866524285,0.953165791,NA
Grm7,2.738673139,1.453477091,0.866524315,0.953165791,NA
Tespa1,2.738673139,1.453477091,0.866525501,0.953165791,NA
Gm5239,2.738673139,1.453477091,0.866526687,0.953165791,NA
Fam3b,2.738673139,1.453477091,0.866527714,0.953165791,NA
Myl7,2.738673139,1.453477091,0.866528508,0.953165791,NA
Gm4763,2.738673139,1.453477091,0.866529024,0.953165791,NA
Zfp831,2.738673139,1.453477091,0.866530547,0.953165791,NA
2410012E07Rik,2.738673139,1.453477091,0.866531931,0.953165791,NA
Sgip1,2.738673139,1.453477091,0.866532357,0.953165791,NA
Psmb11,2.738673139,1.453477091,0.866532789,0.953165791,NA
Gm33819,2.738673139,1.453477091,0.866532877,0.953165791,NA
Ggn,2.738673139,1.453477091,0.866536019,0.953165791,NA
Ascl4,2.738673139,1.453477091,0.866536033,0.953165791,NA
Gm6961,2.738673139,1.453477091,0.866536675,0.953165791,NA
Gdf3,2.738673139,1.453477091,0.866537271,0.953165791,NA
BC147527,2.738673139,1.453477091,0.866538666,0.953165791,NA
Gm29427,2.738673139,1.453477091,0.86654161,0.953165791,NA
Cd96,2.738673139,1.453477091,0.866542397,0.953165791,NA
4930535G08Rik,2.738673139,1.453477091,0.866543285,0.953165791,NA
Gm17110,2.738673139,1.453477091,0.866544455,0.953165791,NA
Bhlha15,2.738673139,1.453477091,0.866545238,0.953165791,NA
A530084C06Rik,2.738673139,1.453477091,0.866545407,0.953165791,NA
Prss23os,2.738673139,1.453477091,0.866545705,0.953165791,NA
Cst7,2.738673139,1.453477091,0.866548649,0.953165791,NA
A130077B15Rik,2.738673139,1.453477091,0.866551444,0.953165791,NA
Gm36888,2.738673139,1.453477091,0.866551723,0.953165791,NA
Hoxa2,2.738673139,1.453477091,0.866552111,0.953165791,NA
Tgm1,2.738673139,1.453477091,0.86655327,0.953165791,NA
Prss34,2.738673139,1.453477091,0.866555807,0.953165791,NA
Ect2l,2.738673139,1.453477091,0.866556824,0.953165791,NA
CN725425,2.738673139,1.453477091,0.866558145,0.953165791,NA
1700020N01Rik,2.738673139,1.453477091,0.824873564,0.922785049,NA
Gm14272,2.738673139,1.453477091,0.805294534,0.905544231,NA
Ms4a6b,2.738673139,1.453477091,0.805305136,0.905544231,NA
Gm14061,2.738673139,1.453477091,0.805324812,0.905544231,NA
Fam131b,2.738673139,1.453477091,0.723480634,0.855766521,NA
D230030E09Rik,2.738673139,1.453477091,0.723480671,0.855766521,NA
Zfp385c,2.738673139,1.453477091,0.723481046,0.855766521,NA
5730596B20Rik,2.738673139,1.453477091,0.723482807,0.855766521,NA
Npw,2.738673139,1.453477091,0.723483367,0.855766521,NA
Pou2af1,2.738673139,1.453477091,0.723484128,0.855766521,NA
E330012B07Rik,2.738673139,1.453477091,0.723485217,0.855766521,NA
Zic5,2.738673139,1.453477091,0.723485218,0.855766521,NA
Sostdc1,2.738673139,1.453477091,0.723485653,0.855766521,NA
Krt13,2.738673139,1.453477091,0.723485765,0.855766521,NA
Ovol2,2.738673139,1.453477091,0.723485905,0.855766521,NA
Gm19590,2.738673139,1.453477091,0.723486269,0.855766521,NA
Wnt7a,2.738673139,1.453477091,0.723486453,0.855766521,NA
2810442N19Rik,2.738673139,1.453477091,0.723487146,0.855766521,NA
Cdkl4,2.738673139,1.453477091,0.723487772,0.855766521,NA
Gm12446,2.738673139,1.453477091,0.723487974,0.855766521,NA
Btn1a1,2.738673139,1.453477091,0.72348828,0.855766521,NA
Gm11464,2.738673139,1.453477091,0.723488506,0.855766521,NA
Phf21b,2.738673139,1.453477091,0.723488778,0.855766521,NA
Elovl3,2.738673139,1.453477091,0.723489163,0.855766521,NA
Gm15962,2.738673139,1.453477091,0.723489165,0.855766521,NA
Crygs,2.738673139,1.453477091,0.723489324,0.855766521,NA
Cacng6,2.738673139,1.453477091,0.723489625,0.855766521,NA
Lvrn,2.738673139,1.453477091,0.723491117,0.855766521,NA
Asb16,2.738673139,1.453477091,0.723491241,0.855766521,NA
Gm26868,2.738673139,1.453477091,0.723493036,0.855766521,NA
Gm26642,2.738673139,1.453477091,0.723493084,0.855766521,NA
Oosp2,2.738673139,1.453477091,0.723493176,0.855766521,NA
Klhdc8a,2.738673139,1.453477091,0.723493472,0.855766521,NA
Tas2r137,2.738673139,1.453477091,0.72349381,0.855766521,NA
Gm34312,2.738673139,1.453477091,0.723494377,0.855766521,NA
D030045P18Rik,2.738673139,1.453477091,0.723495232,0.855766521,NA
Tlr12,2.738673139,1.453477091,0.72349633,0.855766521,NA
Gm31219,2.738673139,1.453477091,0.723496331,0.855766521,NA
Gm11851,2.738673139,1.453477091,0.723496715,0.855766521,NA
Gm26663,2.738673139,1.453477091,0.692103363,0.828689824,NA
4933438K21Rik,2.738673139,1.453477091,0.692105242,0.828689824,NA
Gm36287,2.738673139,1.453477091,0.692108421,0.828689824,NA
Hsf3,2.738673139,1.453477091,0.692113922,0.828689824,NA
Tslp,2.738673139,1.453477091,0.69214112,0.828689824,NA
Gm42567,2.738673139,1.453477091,0.692154857,0.828689824,NA
Gbx2,2.738673139,1.453477091,0.692156459,0.828689824,NA
Cd200r1,2.738673139,1.453477091,0.692157454,0.828689824,NA
Gm47400,2.738673139,1.453477091,0.692158697,0.828689824,NA
Banf2os,2.738673139,1.453477091,0.692159428,0.828689824,NA
Pilrb2,2.738673139,1.453477091,0.692168051,0.828689824,NA
Tcp11x2,2.738673139,1.453477091,0.692208111,0.828689824,NA
Gm4262,2.738673139,1.453477091,0.672112638,0.808806853,NA
Slc4a9,2.738673139,1.453477091,0.672158183,0.808806853,NA
Mboat4,2.738673139,1.453477091,0.672162977,0.808806853,NA
Spink13,2.738673139,1.453477091,0.672166399,0.808806853,NA
Cort,2.738673139,1.453477091,0.647980756,0.785779283,NA
Fosl1,2.738673139,1.453477091,0.63448626,0.771442285,NA
AC123870.1,2.738673139,1.453477091,0.57913121,0.724913929,NA
Fgr,2.738673139,1.453477091,0.579147175,0.724913929,NA
Gm14565,2.738673139,1.453477091,0.53441964,0.678888294,NA
Padi2,2.738673139,1.453477091,0.534434516,0.678888294,NA
Gm16098,2.738673139,1.453477091,0.534438928,0.678888294,NA
Gm47071,2.738673139,1.453477091,0.534450529,0.678888294,NA
Bcas3os2,2.738673139,1.453477091,0.534467325,0.678888294,NA
Cpb1,2.738673139,1.453477091,0.534477465,0.678888294,NA
Prmt8,2.738673139,1.453477091,0.534508506,0.678888294,NA
AA545190,2.738673139,1.453477091,0.534521072,0.678888294,NA
Gipc3,2.738673139,1.453477091,0.53205608,0.677994145,NA
Eya2,2.738673139,1.453477091,0.515933382,0.675440937,NA
Pgf,2.738673139,1.453477091,0.477330234,0.631588811,NA
Pde6g,2.738673139,1.453477091,0.461799489,0.613830073,NA
4930438A08Rik,2.738673139,1.453477091,0.449297148,0.600294366,NA
Aadat,2.738673139,1.453477091,0.44930204,0.600294366,NA
Tectb,2.738673139,1.453477091,0.449306895,0.600294366,NA
Slc28a2,2.738673139,1.453477091,0.449310285,0.600294366,NA
5033428I22Rik,2.738673139,1.453477091,0.449310686,0.600294366,NA
Gm32051,2.738673139,1.453477091,0.441482523,0.594829024,NA
Pcdh20,2.738673139,1.453477091,0.408218695,0.555941605,NA
Urah,2.738673139,1.453477091,0.404491323,0.551616268,NA
Rd3,2.738673139,1.453477091,0.30914685,0.446329918,NA
Nr1i2,2.738673139,1.453477091,0.301936892,0.436876808,NA
Hes2,2.738673139,1.453477091,0.26475152,0.388354565,NA
Gm26725,2.738673139,1.453477091,0.17009832,0.263579135,NA
Crygn,2.738673139,1.453477091,0.132439837,0.212118129,NA
Pdia2,2.738673139,1.453477091,0.090732768,0.149282449,NA
Gstm3,2.683899676,1.424330745,0.048627374,0.084244307,NA
Gm45941,2.681617449,1.423103442,0.075382259,0.126027724,NA
Cd53,2.647384035,1.40456749,0.174207088,0.269418512,NA
Neu2,2.647384035,1.40456749,0.036298869,0.063960998,NA
Gal3st3,2.640863384,1.401009671,0.234352994,0.348125294,NA
Lamb3,2.624561758,1.392076546,0.366051271,0.504241041,NA
H2-Q2,2.624561758,1.392076546,0.243971809,0.36060054,NA
Cmtm2a,2.601739482,1.379476509,0.423726164,0.574136766,NA
Chodl,2.586524631,1.37101493,0.4423479,0.595819226,NA
Gm38079,2.586524631,1.37101493,0.424720819,0.575287533,NA
Aass,2.586524631,1.37101493,0.065975236,0.111706851,NA
Slc6a17,2.567506068,1.360367686,0.432008265,0.583640304,NA
Samsn1,2.567506068,1.360367686,0.398531698,0.544397711,NA
Glrb,2.567506068,1.360367686,0.115397923,0.186605713,NA
Olfr552,2.551945425,1.351597477,0.090332435,0.148648502,NA
Gm38004,2.543053629,1.346561887,0.556599807,0.702244133,NA
Clec4a1,2.543053629,1.346561887,0.296157089,0.429330145,NA
Prss50,2.510450378,1.327946208,0.399512117,0.545360498,NA
Srarp,2.489702854,1.315973567,0.500444373,0.658124095,NA
Btk,2.489702854,1.315973567,0.42940836,0.580841659,NA
Lyl1,2.485092293,1.313299433,0.074139002,0.124464459,NA
Kcne1,2.481922532,1.311458086,0.04080513,0.071443277,NA
Msc,2.464805825,1.301473997,0.712169549,0.847865715,NA
Bmp5,2.464805825,1.301473997,0.712182533,0.847865715,NA
1700097N02Rik,2.464805825,1.301473997,0.712186771,0.847865715,NA
Olfr506,2.464805825,1.301473997,0.71220497,0.847865715,NA
Trpv4,2.464805825,1.301473997,0.712210628,0.847865715,NA
Adam2,2.464805825,1.301473997,0.507007659,0.665693554,NA
Gm12315,2.464805825,1.301473997,0.428965038,0.580281664,NA
Hmcn2,2.464805825,1.301473997,0.393293806,0.537985472,NA
Htr1d,2.434376124,1.283552089,0.555790403,0.701312364,NA
Gm773,2.434376124,1.283552089,0.521756947,0.677994145,NA
Lhfpl4,2.434376124,1.283552089,0.512905076,0.672009909,NA
Gm11521,2.434376124,1.283552089,0.385001942,0.527774052,NA
Acan,2.434376124,1.283552089,0.301920606,0.436876808,NA
Olfr328,2.434376124,1.283552089,0.185209795,0.285164288,NA
Kcnj12,2.422672392,1.276599328,0.38913567,0.532923845,NA
Gm47101,2.408143622,1.267921437,0.078808175,0.131311567,NA
Fmr1os,2.396338997,1.260832013,0.771897749,0.883343354,NA
F2,2.396338997,1.260832013,0.771899429,0.883343354,NA
Creb3l3,2.396338997,1.260832013,0.673003795,0.809598665,NA
Meioc,2.396338997,1.260832013,0.673026712,0.809598665,NA
B430305J03Rik,2.396338997,1.260832013,0.67302901,0.809598665,NA
Lrrc66,2.396338997,1.260832013,0.623756841,0.768137282,NA
Cdh16,2.396338997,1.260832013,0.562924579,0.709406658,NA
Igll1,2.396338997,1.260832013,0.562993002,0.709406658,NA
AC135964.2,2.396338997,1.260832013,0.562996409,0.709406658,NA
Prr19,2.396338997,1.260832013,0.562842079,0.709350936,NA
Igkv8-31,2.381454904,1.251843229,0.176627285,0.27292681,NA
Kcnk12,2.365217711,1.241972985,0.539661296,0.684539597,NA
Gm17334,2.35830187,1.2377484,0.281168287,0.410034495,NA
Iqch,2.347434119,1.231084669,0.699799458,0.836209642,NA
Gm28513,2.347434119,1.231084669,0.589052621,0.735173337,NA
Gm15247,2.347434119,1.231084669,0.562102387,0.708554086,NA
M1ap,2.347434119,1.231084669,0.125811494,0.202287953,NA
Tecrl,2.335927089,1.223995244,0.249703731,0.368397058,NA
F630028O10Rik,2.327872168,1.219011837,0.54870006,0.694313645,NA
Ikzf1,2.327872168,1.219011837,0.196975761,0.301497243,NA
Ugt2b36,2.31733881,1.212468991,0.513984225,0.673245505,NA
Ache,2.310755461,1.208364593,0.337993217,0.479338477,NA
Tmem82,2.306251065,1.205549577,0.056150673,0.096017068,NA
Dnajb5,2.292842628,1.197137337,0.039587765,0.069385535,NA
Tgm3,2.282227616,1.190442685,0.875737747,0.959848153,NA
Prss56,2.282227616,1.190442685,0.79803758,0.899138395,NA
Gm17308,2.282227616,1.190442685,0.731060608,0.862413149,NA
Olfr145,2.282227616,1.190442685,0.731083012,0.862413149,NA
Galnt3,2.282227616,1.190442685,0.731098674,0.862413149,NA
Aox2,2.282227616,1.190442685,0.7213815,0.855766521,NA
1700040D17Rik,2.282227616,1.190442685,0.721388057,0.855766521,NA
Dennd1c,2.282227616,1.190442685,0.721424919,0.855766521,NA
Gm26619,2.282227616,1.190442685,0.721427357,0.855766521,NA
Mlip,2.282227616,1.190442685,0.721476298,0.855766521,NA
Areg,2.282227616,1.190442685,0.668873225,0.805677099,NA
Tacr1,2.282227616,1.190442685,0.575907776,0.72174597,NA
Vstm2a,2.282227616,1.190442685,0.44771119,0.599317367,NA
Rnase6,2.282227616,1.190442685,0.434025914,0.586246061,NA
Gal3st2b,2.282227616,1.190442685,0.431693778,0.583290307,NA
Fdx1l,2.282227616,1.190442685,0.345836961,0.483739981,NA
D030040B21Rik,2.282227616,1.190442685,0.199218286,0.304704826,NA
Hgs,2.282227616,1.190442685,0.095792733,0.156955088,NA
Tfr2,2.282227616,1.190442685,0.064384033,0.109143428,NA
AI427809,2.272516009,1.184290458,0.036156588,0.063727314,NA
Slfn2,2.264672019,1.179302127,0.189649298,0.291274474,NA
Ppp1r3d,2.255377879,1.173369171,0.34666821,0.483739981,NA
A330048O09Rik,2.253699771,1.172295338,0.031364638,0.055979386,NA
Tbr1,2.240732568,1.163970473,0.569638598,0.715097768,NA
Gm9817,2.240732568,1.163970473,0.569678655,0.715097768,NA
Nags,2.234180719,1.159745888,0.340707676,0.482807468,NA
6030498E09Rik,2.229152555,1.156495353,0.035333043,0.062386924,NA
A330074K22Rik,2.225171926,1.153916809,0.684767784,0.821522064,NA
Adcy10,2.225171926,1.153916809,0.553146802,0.698737056,NA
